Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","032","Argentina","5510","Production","01344.02","Cherries","2015","2015","t","7114.62","I","Imputed value",""
"QCL","Crops and livestock products","032","Argentina","5510","Production","01344.02","Cherries","2016","2016","t","7175.98","I","Imputed value",""
"QCL","Crops and livestock products","032","Argentina","5510","Production","01344.02","Cherries","2017","2017","t","7246.45","I","Imputed value",""
"QCL","Crops and livestock products","032","Argentina","5510","Production","01344.02","Cherries","2018","2018","t","7308.21","I","Imputed value",""
"QCL","Crops and livestock products","032","Argentina","5510","Production","01344.02","Cherries","2019","2019","t","7332.83","I","Imputed value",""
"QCL","Crops and livestock products","032","Argentina","5510","Production","01344.02","Cherries","2020","2020","t","7317.9","I","Imputed value",""
"QCL","Crops and livestock products","032","Argentina","5510","Production","01344.02","Cherries","2021","2021","t","7352.77","I","Imputed value",""
"QCL","Crops and livestock products","032","Argentina","5510","Production","01344.02","Cherries","2022","2022","t","7387.64","I","Imputed value",""
"QCL","Crops and livestock products","051","Armenia","5510","Production","01344.02","Cherries","1992","1992","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","051","Armenia","5510","Production","01344.02","Cherries","1993","1993","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","051","Armenia","5510","Production","01344.02","Cherries","1994","1994","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","051","Armenia","5510","Production","01344.02","Cherries","1995","1995","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","051","Armenia","5510","Production","01344.02","Cherries","1996","1996","t","3600","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","051","Armenia","5510","Production","01344.02","Cherries","1997","1997","t","2700","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","051","Armenia","5510","Production","01344.02","Cherries","1998","1998","t","4300","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","051","Armenia","5510","Production","01344.02","Cherries","1999","1999","t","3500","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","051","Armenia","5510","Production","01344.02","Cherries","2000","2000","t","3000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","051","Armenia","5510","Production","01344.02","Cherries","2001","2001","t","2000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","051","Armenia","5510","Production","01344.02","Cherries","2002","2002","t","2800","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","051","Armenia","5510","Production","01344.02","Cherries","2003","2003","t","2300","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","051","Armenia","5510","Production","01344.02","Cherries","2004","2004","t","3635","A","Official figure",""
"QCL","Crops and livestock products","051","Armenia","5510","Production","01344.02","Cherries","2005","2005","t","5059","A","Official figure",""
"QCL","Crops and livestock products","051","Armenia","5510","Production","01344.02","Cherries","2006","2006","t","6763","A","Official figure",""
"QCL","Crops and livestock products","051","Armenia","5510","Production","01344.02","Cherries","2007","2007","t","3901","A","Official figure",""
"QCL","Crops and livestock products","051","Armenia","5510","Production","01344.02","Cherries","2008","2008","t","6598","A","Official figure",""
"QCL","Crops and livestock products","051","Armenia","5510","Production","01344.02","Cherries","2009","2009","t","7682","A","Official figure",""
"QCL","Crops and livestock products","051","Armenia","5510","Production","01344.02","Cherries","2010","2010","t","1672","A","Official figure",""
"QCL","Crops and livestock products","051","Armenia","5510","Production","01344.02","Cherries","2011","2011","t","7532","A","Official figure",""
"QCL","Crops and livestock products","051","Armenia","5510","Production","01344.02","Cherries","2012","2012","t","10113","A","Official figure",""
"QCL","Crops and livestock products","051","Armenia","5510","Production","01344.02","Cherries","2013","2013","t","10212","A","Official figure",""
"QCL","Crops and livestock products","051","Armenia","5510","Production","01344.02","Cherries","2014","2014","t","9090","A","Official figure",""
"QCL","Crops and livestock products","051","Armenia","5510","Production","01344.02","Cherries","2015","2015","t","14366","A","Official figure",""
"QCL","Crops and livestock products","051","Armenia","5510","Production","01344.02","Cherries","2016","2016","t","12059","A","Official figure",""
"QCL","Crops and livestock products","051","Armenia","5510","Production","01344.02","Cherries","2017","2017","t","8414","A","Official figure",""
"QCL","Crops and livestock products","051","Armenia","5510","Production","01344.02","Cherries","2018","2018","t","12517","A","Official figure",""
"QCL","Crops and livestock products","051","Armenia","5510","Production","01344.02","Cherries","2019","2019","t","12813","A","Official figure",""
"QCL","Crops and livestock products","051","Armenia","5510","Production","01344.02","Cherries","2020","2020","t","10927","A","Official figure",""
"QCL","Crops and livestock products","051","Armenia","5510","Production","01344.02","Cherries","2021","2021","t","9609.6","A","Official figure",""
"QCL","Crops and livestock products","051","Armenia","5510","Production","01344.02","Cherries","2022","2022","t","11821.4","A","Official figure",""
"QCL","Crops and livestock products","051","Armenia","5510","Production","01344.01","Sour cherries","1992","1992","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","051","Armenia","5510","Production","01344.01","Sour cherries","1993","1993","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","051","Armenia","5510","Production","01344.01","Sour cherries","1994","1994","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","051","Armenia","5510","Production","01344.01","Sour cherries","1995","1995","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","051","Armenia","5510","Production","01344.01","Sour cherries","1996","1996","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","051","Armenia","5510","Production","01344.01","Sour cherries","1997","1997","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","051","Armenia","5510","Production","01344.01","Sour cherries","1998","1998","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","051","Armenia","5510","Production","01344.01","Sour cherries","1999","1999","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","051","Armenia","5510","Production","01344.01","Sour cherries","2000","2000","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","051","Armenia","5510","Production","01344.01","Sour cherries","2001","2001","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","051","Armenia","5510","Production","01344.01","Sour cherries","2002","2002","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","051","Armenia","5510","Production","01344.01","Sour cherries","2003","2003","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","051","Armenia","5510","Production","01344.01","Sour cherries","2004","2004","t","2152","A","Official figure",""
"QCL","Crops and livestock products","051","Armenia","5510","Production","01344.01","Sour cherries","2005","2005","t","3164","A","Official figure",""
"QCL","Crops and livestock products","051","Armenia","5510","Production","01344.01","Sour cherries","2006","2006","t","2790","A","Official figure",""
"QCL","Crops and livestock products","051","Armenia","5510","Production","01344.01","Sour cherries","2007","2007","t","3586","A","Official figure",""
"QCL","Crops and livestock products","051","Armenia","5510","Production","01344.01","Sour cherries","2008","2008","t","3799","A","Official figure",""
"QCL","Crops and livestock products","051","Armenia","5510","Production","01344.01","Sour cherries","2009","2009","t","3698","A","Official figure",""
"QCL","Crops and livestock products","051","Armenia","5510","Production","01344.01","Sour cherries","2010","2010","t","1561","A","Official figure",""
"QCL","Crops and livestock products","051","Armenia","5510","Production","01344.01","Sour cherries","2011","2011","t","2854","A","Official figure",""
"QCL","Crops and livestock products","051","Armenia","5510","Production","01344.01","Sour cherries","2012","2012","t","4699","A","Official figure",""
